spec,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
S10011,2.021418918918919,2.890649942987457,2.909650775416427,2.967624669603524,3.0331258278145694,3.1036867469879517,3.2348776699029127,3.3018384105960266,3.352612327382958,3.418850946643718,0.683435701,0.091003764,0.00675064,0.030365916,0.490540155,0.153353443,0.2001049,0.00492655,0.026729867,0.00552217
S10011,2.0649740034662045,2.7929934210526315,2.8683599886973723,2.9492755905511814,2.96147963668327,3.003526644834772,3.0985846438482882,3.1943190810465856,3.304777593636062,3.3978399999999995,0.592305246,0.5153789,0.029997532,0.11908441,0.012132633,0.001321556,0.176214993,1.2897787,0.166166592,0.009329942
S10011,1.9546920165795636,2.786971287940935,2.8450571108622618,3.01146192893401,3.0867528400368434,3.16375,3.2584411092985315,3.288199077125906,3.3576842105263163,3.3719769491525424,0.561610324,0.369746333,0.30663298,0.158085649,0.060465901,0.015524403,0.08546774,0.047290535,1.411718453,0.009134455
S10011,1.9148281195079084,2.5916935849056606,2.805127272727273,2.9089147286821704,2.9940664491248885,3.010666268656716,3.072521686010996,3.208017313241424,3.2311428571428573,3.2660628066732094,0.402409786,0.121301097,0.50101123,0.009066421,0.003607906,0.038607476,0.037730467,1.248228716,0.007192336,0.017365196
S10011,2.025200902934537,2.7013118733509236,2.9281903384437373,2.9979999999999998,3.0576136087484813,3.236748704663212,3.254645161290323,3.2698886341303632,3.337498659517426,3.3791743119266053,0.411694752,0.242770392,0.339586117,0.033536751,0.095489544,0.04301714,0.000679536,0.001892303,1.321193945,0.018119491
S10011,1.9063272155217619,2.3752411911798137,2.7514518997574777,2.921485285631852,2.999576694411415,3.042867673716012,3.072521686010996,3.1105190461443173,3.189782096208984,3.2283480787859222,0.4990907,0.050728032,0.038261931,0.067656876,0.060077055,0.098765751,0.117328416,1.297067319,0.049013104,0.119762769
S10011,2.0192206185567008,2.693877958968964,2.9364329657573993,2.9737986458639973,3.0909667896678967,3.173567944250871,3.1979591054313095,3.24802600780234,3.2746850393700786,3.2989050611974857,0.469470731,0.017409013,0.414010064,0.136494636,0.152006153,0.041029559,0.5351005,0.288151116,0.365083506,0.207816284
S10011,2.215451727748691,2.894282043962318,2.934930394431554,3.0510399999999995,3.118245962732919,3.299882197220384,3.331495652173913,3.3485671039354186,3.405161069225497,3.410411946446961,0.945009283,0.001737264,0.117816333,0.064532503,0.296279584,0.459924433,0.186333087,0.01653419,0.02189275,0.007410837
S10011,2.097006669282071,2.688333245867226,2.893554794520548,2.989361563517915,3.1390638297872338,3.1504712535344015,3.2376851311953354,3.271805309734513,3.286260869565217,3.405161069225497,0.60180135,0.008424672,0.23084202,0.009015126,0.477583053,0.056517025,0.051246034,1.103965233,0.095789937,0.376429024
S10011,2.1213842482100236,2.81192044198895,2.9645485479612788,3.045314182038101,3.189782096208984,3.2395598055105346,3.343525856279382,3.3833024838380403,3.4273365550569554,3.529534950071327,0.731153556,0.039198185,0.368509293,0.066896423,0.461111276,0.004138629,0.078269941,1.471547921,0.052056098,0.008399195
S10011,2.2525852199914564,2.8705,2.9111241379310346,3.0234541091781644,3.2632,3.2670183246073297,3.320552482505831,3.3285031740728366,3.349577388963661,3.4146256445513927,1.104715093,0.0216559,0.298027181,0.091645093,0.042187184,0.082591701,0.24420386,0.118704385,0.787855705,0.409237184
S10011,2.104595744680851,2.8776596710153144,2.9523159124087592,3.0282812499999996,3.1320898876404497,3.1557677053824364,3.2451984410522896,3.3165930116472544,3.3719769491525424,3.3802053025152956,1.247533071,0.420353308,0.020917797,0.312022956,0.314405256,0.086450515,0.673287021,0.346071114,0.033514074,0.006640558
S10011,2.1493599999999997,2.6407640102827763,2.6454930448222567,2.885582361308677,2.9523159124087592,3.0543228155339803,3.1105190461443173,3.2518046875,3.2584411092985315,3.318571428571428,1.123565806,0.046005043,0.008330862,0.21172879,0.002434879,0.070343909,0.267604692,0.077935185,0.003597689,0.641258266
S10011,2.017028079371022,2.782972972972973,2.8676474576271187,2.9170345622119815,2.98155713020372,2.9979999999999998,3.175360380348653,3.2404980544747084,3.37095154185022,3.412517347990381,0.975033393,0.232342772,0.238963999,0.09990741,0.044603035,0.080960845,0.416852369,0.14406835,0.033892001,0.001198218
S10011,1.9460415845133534,2.6932605837496713,2.8928279600570614,2.9244610051993067,2.9877969813554306,3.1070986699659757,3.1843567567567566,3.1906883365200764,3.2785335085413925,3.3156047904191612,0.549804447,0.088271706,0.486033066,0.017009705,0.052567344,0.134529651,0.111433595,0.016759519,0.473872889,0.088430678
S10011,2.0508571428571423,2.891375534644996,3.033934959349593,3.042867673716012,3.2679744680851064,3.3678794854434666,3.386405994550408,3.4083094339622644,3.4294652849740928,3.4814520547945205,0.597772918,0.176808011,0.007371109,0.437443866,0.022596828,1.838483188,0.049988343,0.053093889,0.073502665,0.003513621
S10011,1.9474768568353067,2.681591836734694,2.888475647963543,2.9155544041450776,2.95079486431281,3.0194447439353103,3.067534146341463,3.249914118412492,3.308705609027547,3.3516,0.459615755,0.005654409,0.012630354,0.326581905,0.02808877,0.347308227,0.498336214,1.098710087,0.501061354,0.010655015
S10011,2.1018284815106214,2.9237164308403116,2.968394829612221,3.0347445783132527,3.2153770491803275,3.2376851311953354,3.260342801175318,3.271805309734513,3.3295,3.363793103448276,1.394903679,0.171114627,0.448720337,0.109840816,0.761805853,0.018837864,0.007720813,0.024794657,0.001188716,0.034722752
S10011,2.2268748419721867,2.8290687065368565,2.943972060535506,2.990144549763033,3.1011333333333333,3.2920831683168315,3.3067402985074623,3.3364964824120604,3.349577388963661,3.381236994219653,1.20500377,0.066475965,0.225100171,0.050600792,0.087914081,0.219994944,0.069659182,0.011672646,0.345473127,0.008202539
S10011,2.3587693348365275,2.8957377892030847,3.1513526084223757,3.204351585014409,3.2283480787859222,3.3627732342007435,3.3781440217391308,3.395754697642637,3.4825537596626837,3.536361686919228,0.741272478,0.118440962,0.245151371,0.526230154,0.049391333,0.009793123,0.001483038,0.002082179,0.055991418,0.661314842
S10011,2.09632,2.8676474576271187,3.0783636363636364,3.0909667896678967,3.102835083384805,3.2376851311953354,3.2584411092985315,3.2979285714285718,3.344532751091703,3.399928156004105,0.671251075,0.057389934,0.328752302,0.020158657,0.253970913,0.21226943,0.012881553,0.297733219,0.64395389,0.694222005
S10011,2.103211023622047,2.7789877350776777,2.869072922555116,3.0059022646007145,3.1002832459117555,3.2071,3.2451984410522896,3.2698886341303632,3.3678794854434666,3.3926320819112625,0.65037603,0.022412121,0.151895686,0.373206951,0.210885233,0.156326008,0.120976581,0.099987762,0.005564206,0.091370739
S10011,2.060023041474654,2.555015590200445,2.801744704264099,2.8401693210393963,3.025061224489796,3.064219244823386,3.1113754646840146,3.2107727856225927,3.2395598055105346,3.2989050611974857,0.474199534,0.006242346,0.061847213,0.040221404,0.323882855,0.00378167,0.167434542,0.009475439,0.555434662,0.070517119
S10011,2.1442739726027393,2.9229722863741343,3.126882242990654,3.1628608393815085,3.2376851311953354,3.276608010505581,3.309689243027888,3.3771144312393884,3.440153206239168,3.4737617379117034,0.604071392,0.090528516,0.113609013,0.535661887,0.197851053,0.35188769,0.180807117,1.010433132,9.95e-05,0.003082902
S10011,2.1854049041829793,2.9281903384437373,2.9668549618320608,2.988579040852575,3.1338301061836353,3.2395598055105346,3.2794972067039105,3.3275070140280563,3.4041130524152106,3.423087900723888,0.670363226,0.086554346,0.407229355,0.01851994,0.342228012,0.543923559,0.648104645,0.136418697,0.002155401,0.242307555
S10011,2.165533632286995,2.6822030881968066,2.778324795640327,3.042867673716012,3.212612716763006,3.2339430604982202,3.282392105263158,3.51596875,3.589688953488372,3.6363177294507922,1.512006771,0.128751238,0.10836789,0.279079029,0.385080102,0.074913318,0.00931237,0.077489654,0.176157668,0.001201452
S10011,2.078990099009901,2.7849704918032785,2.890649942987457,2.999576694411415,3.0960406654343804,3.1619722397476338,3.1979591054313095,3.260342801175318,3.353625336927223,3.3905538881309685,1.846198167,0.032481745,0.07836426,0.196242388,0.020702309,0.058679799,0.160593919,0.001117825,0.114020833,0.049726601
S10011,2.0590362694300515,2.5387369196757548,2.680370292887029,2.9553633440514466,3.0576136087484813,3.1601967213114754,3.178053299492386,3.2311428571428573,3.2872296540362433,3.3136303191489356,1.358898558,0.170001883,0.121363073,0.218070127,0.053068082,0.01575779,0.046363491,0.054380467,0.038370119,0.43019933
S10011,1.9575963170247337,2.774354733405876,2.9111241379310346,2.9714799999999997,3.0347445783132527,3.0792002449479483,3.1390638297872338,3.2679744680851064,3.299882197220384,3.537502323918484,1.322444755,0.006362305,0.430663038,0.060047227,0.459616053,0.05427393,0.05360663,0.076278539,0.01577623,0.00211432
S10011,2.1707408013082583,2.4588123076923076,2.56214498510427,2.833219838395096,2.95765359859567,2.9831143279172823,3.1113754646840146,3.1234212818917237,3.1834545454545453,3.224630119316349,0.600563679,0.000834529,0.023813175,0.272121457,0.095026713,0.143166856,0.091327035,0.156402282,0.002142833,1.027287266
S10011,2.0544463157894732,2.8619616685456593,2.939443346891342,3.1096631578947367,3.1513526084223757,3.176257450856056,3.24802600780234,3.260342801175318,3.308705609027547,3.37095154185022,1.420879605,0.213993324,0.075629004,0.088604496,0.467788936,0.133962807,0.002156149,0.021726472,0.021136657,0.001643098
S10011,2.0898234030084,2.813283582089552,2.846457142857143,2.968394829612221,3.0282812499999996,3.0817131474103583,3.283358341559724,3.2911111844275815,3.3719769491525424,3.3781440217391308,1.633550949,0.190576656,0.141780029,0.026175568,0.140005912,0.087348479,0.184645067,0.007728732,0.00134713,0.00578357
S10011,2.051834511752341,2.832527019498607,2.944728384279476,3.0683641354071365,3.1199689247980107,3.2144550128534704,3.2339430604982202,3.335494976557267,3.4083094339622644,3.4991727304839273,1.63586293,0.154418143,0.13849004,0.031268422,0.281701615,0.163692361,0.022319858,0.101866828,0.007169514,0.079037442
S10011,2.2364345616264294,2.263231958762886,2.6676208062418723,2.7264351999999996,2.7896441281138786,2.9074439024390246,2.9807792207792203,3.042867673716012,3.152234517447343,3.2227747341282624,0.018394293,0.005219784,0.656640472,0.001370555,0.172668748,0.001048438,0.87745528,0.067760599,0.82414339,0.022673654
S10011,1.926774216398087,2.154474878444084,2.4643274798291412,2.6920268068331143,2.7559978401727863,2.8078400441257583,2.914814964028777,3.055967213114754,3.0867528400368434,3.1443172413793103,0.515336471,0.029228328,0.046133969,0.032813394,0.004712582,0.008594073,0.372370587,1.097798828,0.160095196,0.633525273
S10011,1.8569397427217331,2.2615862660944206,2.7100444915254234,2.7359951807228917,2.835994979079498,2.9067091222030976,2.9364329657573993,3.012258064516129,3.1425639097744362,3.1664208530805684,0.668302324,0.009297957,0.063797114,0.245248847,0.000121175,0.351935492,0.036788607,0.05506506,0.964533782,0.146492939
S10011,1.9109775596072929,2.188822460776218,2.665810810810811,2.7579513644960816,2.8534808988764047,2.914814964028777,2.98155713020372,3.0387999999999997,3.095193717277487,3.1130898946063232,0.587347318,0.002774867,0.027071697,0.126442074,0.005525049,0.218020613,0.03426523,1.031774336,0.031182056,0.00542119
S10011,2.2562572223411084,2.700069620253165,2.9432161768984577,3.0347445783132527,3.1070986699659757,3.1260161943319837,3.322536178726242,3.3265115191986645,3.3926320819112625,3.405161069225497,1.118895257,0.000405411,0.216337951,0.151294323,0.026675821,0.49478694,0.005287797,0.005314124,0.174418363,0.054060164
S10011,2.114,2.7756766467065868,2.92,2.998788112927192,3.0617383632491633,3.1225573872472783,3.20252224,3.2959775280898875,3.3018384105960266,3.399928156004105,0.636426837,0.010609779,0.022120419,0.358000816,0.21708229,0.116960619,0.083358026,0.164481696,0.117576883,0.891160177
S10011,2.1213842482100236,2.690794326241135,2.7823078602620086,3.0741882640586797,3.0850708806382325,3.198870565675935,3.2172229012544227,3.2959775280898875,3.3740298507462687,3.399928156004105,0.735140257,0.092039149,0.109529167,0.302536839,0.016588489,0.000319815,0.137857842,0.002790155,1.007034815,0.436279044
S10011,2.0653050847457624,2.6384067796610173,2.79702471169687,2.832527019498607,3.0003657448706513,3.0098710832587283,3.14168806764798,3.2376851311953354,3.262246978111728,3.2756462093862817,0.608468285,0.008314322,0.377279458,0.015933203,0.237432442,0.283300114,0.595691652,0.224369649,0.464087502,0.412964876
S10011,2.0347309875141883,2.453325779036827,2.899384439359267,2.9118614544409316,2.9940664491248885,3.0154473684210528,3.1312205928237127,3.1347010309278347,3.2227747341282624,3.296952727272727,0.629403338,0.001057627,0.272328544,0.104463138,0.006873573,0.201093568,0.008283903,0.002554721,0.027669327,1.035127487
S10011,2.0176539325842695,2.7763381432071874,2.95765359859567,3.0985846438482882,3.1173852840732685,3.156652392947103,3.261294578706728,3.3245225225225226,3.335494976557267,3.4348,0.511571942,0.005372424,0.321439623,0.111346531,0.014505408,0.016306804,0.032958072,0.088010482,1.429451707,0.259338772
S10011,1.995414634146341,2.8928279600570614,3.033934959349593,3.094347290640394,3.1628608393815085,3.1807513496348045,3.2423763789746913,3.256541897619824,3.295002973240832,3.3730030518819936,0.653990575,0.784007658,0.011111824,0.700446573,0.006007195,0.748030737,0.027938648,0.320390179,0.040378756,0.008594864
S10011,2.0195343082114734,2.9326798029556644,2.990144549763033,3.1434403008461294,3.229279069767441,3.2670183246073297,3.3275070140280563,3.3465485714285714,3.403065753424657,3.520477951635846,0.600626144,0.369713315,0.124496877,0.154760684,0.009559144,0.285651465,0.196710486,0.018482926,1.659486941,0.003024597
S10011,1.9999988882712616,2.8506666666666667,2.8662236024844723,3.060912408759124,3.121694029850746,3.219071129707113,3.260342801175318,3.320552482505831,3.389515854074326,3.480351123595505,0.507480531,0.025308625,0.018593527,0.406362371,0.117123534,0.00692151,1.225498707,0.707632244,0.032165077,0.003997954
S10011,2.1592504570383912,2.1960791709844556,2.7062940243257536,2.7579513644960816,3.0290874661857528,3.1156655290102386,3.2061832745914765,3.2641536449820205,3.3699268292682927,3.3978399999999995,0.567209546,0.003027421,0.013518528,0.042004663,0.089438083,0.532901295,0.20905356,0.014567935,0.381773955,0.894857763
S10011,2.003069240764804,2.29675,2.8776596710153144,2.969936507936508,3.017044883303411,3.0469476550680783,3.1347010309278347,3.229279069767441,3.2395598055105346,3.260342801175318,0.59363877,0.002983494,0.00169901,0.613112346,0.050285642,0.005756696,0.558287464,0.006391121,0.910022739,0.155518207
S10011,2.0928947162426614,2.6761049334377445,2.7599080584099513,2.9244610051993067,3.0266702702702704,3.0494015748031496,3.064219244823386,3.257491193737769,3.2660628066732094,3.3364964824120604,1.258523339,0.046296131,0.075097838,0.464381382,0.41736625,0.409523781,0.322465182,0.002152984,0.002779128,0.029499221
S10011,2.305743578485181,2.8283781979977753,2.8570075949367086,2.895009708737864,3.094347290640394,3.2989050611974857,3.3195616255829448,3.4369390581717445,3.4969466996117187,3.5466568662603084,0.806103664,0.075021455,0.072828872,0.014069625,0.078266204,0.008647179,0.018807183,0.380855437,0.08552419,0.06672698
S10011,2.150088924818108,2.7264351999999996,2.9660857058996184,3.145194731890875,3.1771550903901047,3.2283480787859222,3.2679744680851064,3.3165930116472544,3.385370786516854,3.4209679641749915,1.268140676,0.067247409,0.097232903,0.086772006,1.195232933,0.034389155,0.44210478,0.023275108,0.000443884,0.028952986
S10011,2.036970259518848,2.5916935849056606,2.9364329657573993,2.947,3.0003657448706513,3.0576136087484813,3.178053299492386,3.281426504439329,3.3156047904191612,3.3485671039354186,0.566753443,0.019711709,0.109267804,0.238462268,0.112888244,0.121771126,0.000602898,0.306029004,1.383867602,0.044010935
S10011,2.2280645161290322,2.869072922555116,3.012258064516129,3.060912408759124,3.1906883365200764,3.2339430604982202,3.337498659517426,3.358700641241984,3.4390810810810803,3.535221864951769,0.779892664,0.149778152,0.469879753,0.157812155,0.727866892,0.002719269,0.026317342,0.198825364,0.028476943,0.00265508
S10011,1.9477642203481067,2.8269983324068924,2.891375534644996,3.0298941671677686,3.0741882640586797,3.0960406654343804,3.1628608393815085,3.2979285714285718,3.3077226277372267,3.3905538881309685,0.48572157,0.228817276,0.226674063,0.12302491,0.296002996,0.039983845,0.220433754,1.537710292,0.016510854,0.009110073
S10011,2.0949482758620688,2.1132999406058204,2.5296183953033267,2.680370292887029,2.7404828326180257,2.8499640953716687,3.1113754646840146,3.1425639097744362,3.219071129707113,3.2593916449086167,0.001243564,0.582547443,0.000859373,0.064772227,0.004845823,0.168734637,0.009728219,0.549212426,0.409488665,0.027521927
S10011,1.996939892731644,2.3905790196976633,2.8380804020100503,2.9015774405954766,3.01464932735426,3.0266702702702704,3.181651842439644,3.3235290193462306,3.335494976557267,3.3415140939597316,0.574083905,0.002048032,0.218472858,0.122699916,0.000768604,0.149931063,0.063190611,0.477138284,0.651404489,0.215697683
S10011,2.114350237717908,2.206490204251771,2.6615984435797664,2.803773127753304,2.87407476635514,2.944728384279476,2.976121390689452,3.1364445139105968,3.2330090556274254,3.2698886341303632,0.605416456,0.021346062,0.129618823,0.001017842,0.082956054,0.277455893,0.161053224,0.423846015,0.507972732,0.074926269
S10011,2.2844651465798043,2.9030415353766825,3.1122324140068174,3.1199689247980107,3.2461403508771927,3.2660628066732094,3.308705609027547,3.3175818908122503,3.4617528795811516,3.567447852760736,1.081928547,0.145800449,0.549549699,0.031956476,0.192522708,0.062643283,0.021141284,0.079576283,0.919809301,0.004230492
S10011,2.0176539325842695,2.831834586466165,2.974572438162544,3.017044883303411,3.1952282157676346,3.2339430604982202,3.2641536449820205,3.2891691394658755,3.322536178726242,3.3395050301810865,0.772679408,0.157077493,0.337335514,0.176452289,0.118919576,0.3448629,0.226429478,0.016377356,0.925610973,0.524388244
S10011,2.1399372990353696,2.969165442256832,3.0202456560814857,3.156652392947103,3.1925025510204077,3.2746850393700786,3.2852927230819886,3.3067402985074623,3.3678794854434666,3.5047515923566874,0.465858126,0.237166304,0.258294022,0.000433306,0.175201703,0.038262781,0.140806821,1.192569044,0.382637034,0.011443449
S10011,2.150088924818108,2.7175812964930923,2.921485285631852,3.0162458869279085,3.0708571428571423,3.208935214881334,3.226487899322362,3.2852927230819886,3.3597177582714384,3.3967969924812027,0.181205415,0.483192747,0.76095409,0.274321832,0.123936379,0.453749502,0.033946306,0.005430905,0.003750186,0.073511601
S10011,2.0850672121566336,2.934930394431554,2.95765359859567,2.998788112927192,3.1199689247980107,3.1834545454545453,3.261294578706728,3.3425196374622357,3.400973305954825,3.431596958174905,0.709278179,0.540755913,0.131708517,0.181477258,0.048091016,0.15862179,1.048957217,0.003577296,0.006169271,0.020778302
S10011,2.0430783269961976,3.003526644834772,3.042867673716012,3.0683641354071365,3.118245962732919,3.2061832745914765,3.232075654704171,3.2708466579292264,3.330497492477432,3.3658349120433013,0.569610443,0.505038078,0.092674028,0.169481006,0.007559553,1.600660908,0.032983238,0.028625768,0.003088701,0.000766755
S10011,2.111203084832905,2.7592554744525546,3.0650472129150166,3.0842306748466255,3.1277488314116546,3.1619722397476338,3.2785335085413925,3.2930557939914165,3.3136303191489356,3.331495652173913,0.809150806,0.012496193,1.089451171,0.305714661,0.004997873,0.053631008,0.001480218,0.205994817,0.317531832,0.004424984
S10011,2.0833748540288046,3.0477651331719127,3.1504712535344015,3.2061832745914765,3.2794972067039105,3.353625336927223,3.375057346454021,3.423087900723888,3.475955119214586,3.5524051724137933,0.677719808,0.215265317,0.419463921,0.085902265,0.585136615,0.986933815,0.023436614,0.248683897,0.151531506,0.001652387
S10011,2.094605680705191,2.900846021751574,2.9707080270508675,3.0741882640586797,3.1390638297872338,3.154883574575204,3.256541897619824,3.273724499836012,3.3926320819112625,3.514843450479233,0.792048913,0.265062965,0.295533123,0.326872117,0.015919624,0.021397831,0.357449363,0.041927886,1.171228407,0.039778074
S10011,1.9400414285714285,2.623783107935698,2.7950074074074074,2.9341797622499275,3.004318046456224,3.083390984360625,3.139938028169014,3.1557677053824364,3.2376851311953354,3.28432521395655,0.632791981,0.049786111,0.237873518,0.413717733,0.023641636,0.002287428,0.036529705,0.054275413,0.308220922,0.168928897
S10011,2.1748531038721572,2.8747909348441927,3.0625648204503952,3.095193717277487,3.159309801449732,3.176257450856056,3.208017313241424,3.253697719869707,3.2756462093862817,3.3385015085484406,0.758730597,0.045308399,0.818150852,0.067798481,0.018050104,0.021117459,0.143976009,0.380240247,0.302489054,0.139526331
S10011,2.094605680705191,2.894282043962318,3.072521686010996,3.0960406654343804,3.1601967213114754,3.1628608393815085,3.209853705486044,3.2852927230819886,3.2891691394658755,3.350588354089532,0.74209716,0.164695034,0.005085071,0.334387076,0.904890371,0.304552477,0.166938127,0.00747723,0.010189859,0.004173312
S10011,2.176728465955701,2.799719626168224,3.0130546758291006,3.1053916537867075,3.2679744680851064,3.271805309734513,3.2746850393700786,3.3455403225806446,3.3699268292682927,3.3967969924812027,0.707584077,0.005021827,0.132229454,0.646882885,0.042608817,0.118539098,0.120515989,0.026343509,0.051427465,0.719992204
S10011,2.0337731140102098,2.7182115333510493,2.921485285631852,3.0234541091781644,3.16375,3.20252224,3.2172229012544227,3.2872296540362433,3.3245225225225226,3.399928156004105,0.471414491,0.029216038,0.04576429,0.403517935,0.09179627,0.016896079,0.700955384,0.400941024,0.03747892,0.874772635
S10011,1.91372602739726,2.803773127753304,2.8726436456269457,3.0154473684210528,3.0600869565217392,3.1575376377952753,3.178952078705173,3.2172229012544227,3.2433164556962017,3.4093603294440635,0.66136587,0.102154747,0.353173332,0.327649889,0.040620263,0.018969429,0.25628901,0.100890548,0.660340768,0.002006799
S10011,2.1306125549780086,2.9170345622119815,3.037176364184504,3.082551808706315,3.1575376377952753,3.175360380348653,3.2061832745914765,3.218146718146718,3.395754697642637,3.557018705035971,0.735358849,0.589849284,0.021105563,0.06050456,0.045249803,0.040631371,0.007824781,0.546752459,0.342878288,0.017775816
S10011,2.057066129959747,2.9244610051993067,2.983893617021277,3.1053916537867075,3.176257450856056,3.2404980544747084,3.249914118412492,3.3106735303885753,3.3285031740728366,3.4476789437109097,0.705079263,0.482153188,0.092011138,0.120319525,0.039295364,1.102228974,0.02274504,0.126402639,0.239903017,0.009456973
S10011,2.2669451258876694,2.884138185953938,2.958417910447761,3.1347010309278347,3.1584234404536864,3.2330090556274254,3.2698886341303632,3.3415140939597316,3.381236994219653,3.4552413793103445,0.891727498,0.416889807,0.078749388,0.034396097,0.077313206,0.22061619,0.01135369,0.295407423,0.137835089,0.214368767
S10011,1.9209174311926605,2.3651431802759557,2.8957377892030847,2.972252427184466,3.0234541091781644,3.0625648204503952,3.189782096208984,3.28432521395655,3.309689243027888,3.3415140939597316,0.469279354,0.065380253,0.000924269,0.726606296,0.004943176,0.106875708,0.028485176,0.332206126,0.054537616,0.549749828
S10011,1.9142768798313416,2.7270701520405445,2.921485285631852,2.95765359859567,3.0708571428571423,3.0960406654343804,3.1798514285714283,3.2641536449820205,3.2979285714285718,3.3395050301810865,0.550236417,0.029788353,0.066756671,0.185021417,0.183561989,1.155858087,0.612793013,0.005608422,0.018211903,0.032748667
S10011,1.9335212520007112,2.5676605276256845,2.7823078602620086,2.822867924528302,2.9229722863741343,2.968394829612221,3.0186443113772454,3.161084200567644,3.189782096208984,3.227417688831504,0.434671485,0.150225049,0.445390469,0.094233789,0.006472019,0.082289001,0.008275296,0.849411559,0.603247225,0.03007796
S10011,2.0786537267080742,2.7062940243257536,2.832527019498607,3.024257425742574,3.0700256332010984,3.0985846438482882,3.2461403508771927,3.3008599801390264,3.321544,3.4487570385818564,0.58659837,0.245511379,0.537122212,0.021737659,0.460730356,0.391783492,0.537901213,0.304726216,0.170973415,0.000996521
S10011,1.9234221593921186,2.7258005865102635,2.801744704264099,2.835300613496932,3.0266702702702704,3.075856880733945,3.16820423648435,3.1843567567567566,3.257491193737769,3.3833024838380403,0.000125304,1.372721247,0.036599408,0.186365639,0.054875706,0.359177933,0.046984752,0.50572173,0.047735671,0.000472943
S10011,2.1210312189302045,2.7150636942675157,2.976896551724138,3.025061224489796,3.1390638297872338,3.173567944250871,3.2698886341303632,3.3465485714285714,3.3843362831858403,3.4358691588785044,0.825212899,0.203315161,0.001949156,0.417805254,0.007410427,0.215973994,0.064502529,0.950072886,0.532880553,0.123620961
S10011,2.0547733537519144,2.831142538975501,2.8819749999999997,3.1070986699659757,3.1347010309278347,3.2006952350495683,3.2775704433497537,3.2930557939914165,3.3275070140280563,3.3978399999999995,0.846368195,0.441559886,0.023299847,0.888340247,0.068064868,0.012068942,0.217879027,0.727539668,0.005442939,0.149961802
S10011,2.0616701902748416,2.9401970357454226,3.002735714285714,3.119107176141659,3.20252224,3.2376851311953354,3.255593220338983,3.3566684654300163,3.4135711340206183,3.51596875,0.781214921,0.347263253,0.385677893,0.061609656,0.470098122,0.267846696,0.351176016,0.005167719,0.348956142,0.000664499
S10011,2.136698495486459,3.064219244823386,3.0741882640586797,3.1798514285714283,3.2237021276595748,3.2311428571428573,3.303797216699801,3.3597177582714384,3.3967969924812027,3.432663900414938,0.604161612,0.89844843,0.038942728,0.189833413,0.116378792,0.335139734,0.248567244,0.675543449,0.017536554,0.087815947
S10011,2.0990699135899447,2.7956794731064765,2.8304508767047034,2.8676474576271187,3.172672577580747,3.2283480787859222,3.3018384105960266,3.3136303191489356,3.3465485714285714,3.3915926305015347,0.636550728,0.002267704,0.075300726,0.131204787,0.370061642,0.136380452,0.126737308,1.44132059,0.050191802,0.012751223
S10011,2.2731658031088084,2.880534923339012,2.9714799999999997,3.252750895473787,3.2660628066732094,3.335494976557267,3.388478527607362,3.418850946643718,3.478151578947368,3.5318072805139185,0.629294146,0.046943305,0.141831879,0.386648198,0.527369974,0.056286208,0.008867426,0.515215564,0.623361909,0.000848061
S10011,2.1976141879278157,2.9304331210191084,3.0098710832587283,3.0977361282367446,3.159309801449732,3.1861629016862865,3.330497492477432,3.395754697642637,3.4498358831710703,3.4715714285714285,0.676463935,0.276103647,0.016957643,0.270617529,0.440419743,0.015875236,0.475069866,0.819039805,0.090582199,0.020760026
S10011,1.9613876221498368,2.6748891207931123,2.7730342577487765,2.8584210526315785,3.021848920863309,3.1338301061836353,3.211692455858748,3.3275070140280563,3.4241489655172415,3.558174163368118,0.003548655,1.325372969,0.088079143,0.006748582,0.053353884,0.002737623,0.02024264,0.948993093,0.011096958,0.002164944
S10011,1.8973785192909283,2.696350710900474,2.7803146986637577,2.939443346891342,3.1019839456622416,3.1584234404536864,3.262246978111728,3.331495652173913,3.386405994550408,3.4509154782608693,0.111561786,1.049189297,0.071792233,0.011141235,0.537502016,0.373252409,0.062205118,0.014990033,0.000542004,0.110813354
S10011,2.0211045224244697,2.8626709895686493,2.9001150214592273,3.055144764795144,3.072521686010996,3.152234517447343,3.283358341559724,3.322536178726242,3.350588354089532,3.3781440217391308,0.620037141,0.253697971,0.000293249,0.020291024,0.321417705,0.164205982,0.141127103,0.203523975,0.2739272,1.232374911
S10011,2.08,2.7062940243257536,2.7936643816835756,2.974572438162544,3.055967213114754,3.120831209201119,3.154,3.22184793814433,3.252750895473787,3.3018384105960266,0.527523255,0.130081821,0.201722032,0.316338214,0.174732728,0.055074218,0.080224912,0.038083075,0.985532572,0.232775184
S10011,2.1164545815152715,2.9244610051993067,2.945485148514851,2.974572438162544,3.004318046456224,3.1096631578947367,3.20252224,3.366856852791878,3.41779353062629,3.5779449674149166,0.928502961,0.155334213,0.395431153,0.051739935,0.056594095,0.321851513,0.758108953,0.043997442,0.003423464,0.09342332
S10011,2.122797770700637,2.6354670428314955,2.905240825688073,3.1260161943319837,3.1807513496348045,3.2006952350495683,3.2209217391304343,3.295002973240832,3.347557498318763,3.4083094339622644,0.706862409,0.043980482,0.216443845,0.126434184,0.028453334,0.132104371,1.252943107,0.064019149,0.284215326,0.001511793
