name;method;homo;lumo;chi;eta;omega;dm;alpha;delta_alpha
grevillin_B;wb97xd4;-8.2123;-0.7913;4.5018;7.421000000000001;1.365463093922652;2.97216;258.66125666666665;231.5602676947632
grevillin_B;wb97xd4_solv;-8.1807;-0.849;4.51485;7.3317;1.3901189712140432;3.83805;358.4130533333334;271.45244472104235
grevillin_C;wb97xd4;-8.2206;-0.8213;4.52095;7.399299999999999;1.381143412383604;3.66715;263.17296000000005;226.71117211583393
grevillin_C;wb97xd4_solv;-8.181;-0.8532;4.517099999999999;7.327799999999999;1.392245449521002;4.87046;363.9484333333334;263.2063856950692
grevillin_D;wb97xd4;-8.1064;-0.7559;4.431150000000001;7.3505;1.335629570947555;2.31898;259.6348633333334;203.90662706295126
grevillin_D;wb97xd4_solv;-8.1652;-0.8539;4.50955;7.3113;1.3907267655888829;3.70315;362.28929999999997;239.085020638893
griseolutein_A;wb97xd4;-8.2816;-0.8785;4.58005;7.403099999999999;1.4167617621334305;3.35025;241.69028333333333;161.10508833105922
griseolutein_A;wb97xd4_solv;-8.3252;-1.0088;4.667;7.316400000000001;1.4884976901208242;4.98907;342.79743666666667;240.0903146976947
griseolutein_B;wb97xd4;-7.8866;0.503;3.6917999999999997;8.3896;0.8122787284256698;5.63969;231.06915000000004;114.73637964709927
griseolutein_B;wb97xd4_solv;-7.9184;0.4441;3.73715;8.3625;0.8350547158445442;7.17194;323.3863033333333;152.71463047483172
griseorhodin_A;wb97xd4;-8.2468;-1.2503;4.74855;6.9965;1.6114290790037875;3.59872;340.10437333333334;180.25337576021676
griseorhodin_A;wb97xd4_solv;-8.2949;-1.2995;4.7972;6.9954;1.6448757640735343;4.94843;470.5664733333333;190.79481835809372
griseulin;wb97xd4;-8.0891;-0.9308;4.50995;7.1583000000000006;1.4207038684114943;8.81366;297.9028633333333;318.47002121448463
griseulin;wb97xd4_solv;-7.9851;-0.8341;4.4096;7.151;1.3595701412389876;12.10469;407.8865133333333;392.07860224349577
grixazone_A;wb97xd4;-8.5512;-1.4467;4.99895;7.1045;1.7587093463649797;4.92928;290.2871566666667;248.33993758872091
grixazone_A;wb97xd4_solv;-8.2419;-1.1925;4.7172;7.0493999999999994;1.5782886373308367;6.98589;440.71805333333333;428.3178518274291
guaiazulene;wb97xd4;-7.2121;-0.033;3.6225500000000004;7.1791;0.91396334516165;1.50052;187.97364000000002;121.10613806380334
guaiazulene;wb97xd4_solv;-7.338;-0.1254;3.7317;7.2126;0.9653651172947342;2.51383;280.3862033333333;191.52908409674336
gymnochrome_A;wb97xd4;-7.8885;-1.7219;4.8052;6.1666;1.8721781078714366;2.04854;600.2873866666666;420.60764751380384
gymnochrome_A;wb97xd4_solv;-7.7563;-1.5629;4.6596;6.1934000000000005;1.7528233409758776;3.37814;908.8154333333333;674.132103566426
gymnochrome_B;wb97xd4;-7.5868;-1.581;4.5839;6.005800000000001;1.7493205909287683;5.41615;565.8240933333333;399.40223385806064
gymnochrome_B;wb97xd4_solv;-7.4835;-1.4674;4.47545;6.0161;1.664670858404947;8.19228;884.42333;684.4189797811765
haematopodin;wb97xd4;-8.2696;-0.4752;4.3724;7.7944;1.2263857230832391;8.93931;167.24447999999998;100.82196165391198
haematopodin;wb97xd4_solv;-8.3886;-0.7828;4.5857;7.6058;1.3824084573614872;13.0025;245.42141999999998;167.18708014884223
haematoventosin;wb97xd4;-8.4541;-1.6554;5.05475;6.7987;1.8790722904746497;5.20767;201.2993766666667;145.13798989538026
haematoventosin;wb97xd4_solv;-8.4225;-1.5823;5.0024;6.840199999999999;1.8291867021432122;7.19231;283.82306;196.20519740216258
halxazone;wb97xd4;-8.4613;-1.0919;4.7766;7.3694;1.5480166336472443;4.30127;204.78768666666664;210.96521265061494
halxazone;wb97xd4_solv;-8.4626;-1.1549;4.80875;7.3077000000000005;1.582171994095269;6.13691;299.01524;322.23053194103846
hamilcone;wb97xd4;-8.0818;-0.0167;4.04925;8.0651;1.0165047899282091;5.67872;262.51571666666666;234.48085908373542
hamilcone;wb97xd4_solv;-8.1208;-0.2239;4.17235;7.896899999999999;1.1022366069280352;7.91886;360.89920666666666;285.14742564021424
hamiltrone;wb97xd4;-7.9042;-0.2796;4.0919;7.6246;1.0980015745088265;6.1298;263.92577;233.92312791791193
hamiltrone;wb97xd4_solv;-7.999;-0.4858;4.2424;7.513199999999999;1.1977558004578608;8.74774;366.69377333333335;301.23150685622375
hatomarubigin_D;wb97xd4;-8.1734;-1.0752;4.624300000000001;7.098200000000001;1.5063079717393144;2.34958;530.0324366666667;291.9239454825649
hatomarubigin_D;wb97xd4_solv;-8.2865;-1.1435;4.715;7.143000000000001;1.5561546269074615;2.50659;755.2299166666667;289.3464090987353
helminthosporin;wb97xd4;-8.4757;-1.3805;4.9281;7.0952;1.711450671580787;1.57035;201.59252666666669;184.3485399149782
helminthosporin;wb97xd4_solv;-8.451;-1.2976;4.8743;7.1534;1.6606648929180527;1.96718;293.26312;261.77030487966886
herqueiazole;wb97xd4;-7.7613;-0.1491;3.9552;7.6122000000000005;1.0275352092693308;6.19808;294.25060666666667;242.34707032540888
herqueiazole;wb97xd4_solv;-7.9944;-0.2983;4.14635;7.6960999999999995;1.1169435377983654;9.86554;429.73127999999997;343.20905868600937
herqueidiketal;wb97xd4;-8.9108;-1.3733;5.14205;7.5375;1.7539421693200665;2.9872;244.42714666666666;129.68430508429964
herqueidiketal;wb97xd4_solv;-8.9828;-1.3345;5.15865;7.648299999999999;1.7397114275394534;4.12314;343.84042;170.524808269175
herqueinone;wb97xd4;-8.1022;-0.5957;4.34895;7.5065;1.2597992474855129;9.60124;264.29719;184.6136384415956
herqueinone;wb97xd4_solv;-8.2165;-0.5449;4.3807;7.6716;1.2507516352520986;13.7467;380.98180666666667;265.09558894621125
herqueioxazole;wb97xd4;-8.0371;-0.4149;4.226;7.6222;1.1715171472803125;7.36364;278.22040333333337;218.41390789433464
herqueioxazole;wb97xd4_solv;-8.2071;-0.4473;4.3272;7.7598;1.2065169102296454;11.30671;400.28867999999994;301.2384914826965
hispidin;wb97xd4;-7.9376;-0.2521;4.09485;7.685499999999999;1.0908721958558325;6.21727;197.59562666666667;213.1846959740002
hispidin;wb97xd4_solv;-7.8701;-0.1886;4.02935;7.6815;1.056802800397058;8.79589;275.29832333333337;277.7351690282405
hispidol;wb97xd4;-8.1023;-0.3032;4.20275;7.799099999999999;1.1323811441384262;3.86643;208.69764666666666;214.3608627206531
hispidol;wb97xd4_solv;-8.1537;-0.4654;4.309550000000001;7.688300000000001;1.2078236542863836;5.51617;295.93748666666664;287.8618922722907
hyaluromycin;wb97xd4;-8.3941;-1.3989;4.8965;6.9952;1.7137260014009605;6.78256;430.43742;259.2284418299253
hyaluromycin;wb97xd4_solv;-8.2983;-1.3402;4.819249999999999;6.958099999999999;1.668930495573504;9.61612;585.7559633333333;238.70035943345454
hydroxydebromomarinone;wb97xd4;-8.5855;-1.0299;4.8077;7.5556;1.5295925730583935;2.5088;315.6986866666667;168.8686244057273
hydroxydebromomarinone;wb97xd4_solv;-8.5646;-1.1065;4.8355500000000005;7.4581;1.5675938779648977;3.40568;444.71698;210.01371992473037
hydroxydermolactone;wb97xd4;-8.5262;-1.564;5.0451;6.962199999999999;1.8279447595587601;6.38467;266.7399066666667;244.17214685025806
hydroxydermolactone;wb97xd4_solv;-8.4962;-1.4941;4.99515;7.0021;1.7817171650290624;7.97635;350.54567333333335;299.09305768555765
hydroxysafflower_yellow_a;wb97xd4;-8.2463;-0.5569;4.4016;7.6894;1.2597915676125577;3.3384;403.4111666666667;267.32179059991006
hydroxysafflower_yellow_a;wb97xd4_solv;-8.2195;-0.6056;4.41255;7.6139;1.2786218299754397;4.01262;555.3085033333333;326.2669733655881
hypericin;wb97xd4;-7.5409;-1.3778;4.45935;6.1631;1.6132954537894888;2.13287;419.09353333333337;350.573355706877
hypericin;wb97xd4_solv;-7.5478;-1.358;4.4529;6.1898;1.6016929795793078;2.73812;654.4004166666667;562.4713831578972
hypocrellin_A;wb97xd4;-7.9086;-1.2493;4.57895;6.6593;1.5742482770336221;2.89136;407.43941;254.10045072428971
hypocrellin_A;wb97xd4_solv;-8.0835;-1.392;4.73775;6.691500000000001;1.677222974108944;3.99411;561.7298;380.23452858116696
hypoxyxylerone;wb97xd4;-7.1807;-0.7034;3.94205;6.4773;1.199555231539376;8.27101;336.3366966666667;369.9894972493005
hypoxyxylerone;wb97xd4_solv;-7.3073;-0.8386;4.07295;6.4687;1.2822454049886374;11.70593;501.36794000000003;543.1666296909353
hyrtimomine_A;wb97xd4;-6.859;0.3547;3.25215;7.2137;0.7330828577914246;5.62384;256.54546666666664;237.6048497417464
hyrtimomine_A;wb97xd4_solv;-7.0333;0.1771;3.4280999999999997;7.2104;0.8149249424442471;8.43719;378.70365999999996;332.0252928664292
hyrtimomine_B;wb97xd4;-7.1232;0.0157;3.55375;7.1389;0.8845297638641808;9.90291;280.50486333333333;257.8255535380692
hyrtimomine_B;wb97xd4_solv;-7.6493;-0.0488;3.84905;7.6005;0.9746191633774094;14.45275;404.64385;348.5603460640551
hyrtimomine_C;wb97xd4;-7.7472;0.3038;3.7217000000000002;8.051;0.8602068618805118;6.35643;243.60384333333332;119.3155105086828
hyrtimomine_C;wb97xd4_solv;-7.9314;0.3074;3.812;8.2388;0.8818847404961888;9.63439;358.85917666666666;173.31413784983354
hyrtioerectine_D;wb97xd4;-7.4184;0.3622;3.5281000000000002;7.7806;0.7999055092152277;4.02492;270.50629;193.9872550121677
hyrtioerectine_D;wb97xd4_solv;-7.5412;0.2192;3.661;7.7604;0.8635457579506212;5.63833;386.46273;238.27335658113458
hyrtioerectine_E;wb97xd4;-7.3736;0.4576;3.4579999999999997;7.8312;0.763469455511288;1.59944;287.84281000000004;231.61474557752493
hyrtioerectine_E;wb97xd4_solv;-7.5198;0.3257;3.59705;7.8455;0.8245980946083741;2.10704;405.4511866666667;276.1681801357576
hyrtioerectine_F;wb97xd4;-7.3729;0.5256;3.42365;7.898499999999999;0.7420003369310628;2.94188;277.2538466666667;223.42490259035424
hyrtioerectine_F;wb97xd4_solv;-7.4714;0.427;3.5222;7.8984;0.785342147776765;4.29759;393.55096000000003;263.120916353979
indigo;wb97xd4;-7.6711;-1.0984;4.38475;6.5727;1.4625673286853198;0.00112;236.33785999999998;278.30112019037523
indigo;wb97xd4_solv;-7.647;-1.16;4.4035;6.487;1.4945901225527982;0.00123;320.77284000000003;369.6986378165288
indigoidine;wb97xd4;-7.4286;-1.5603;4.4944500000000005;5.8683000000000005;1.7211186205971067;0.00263;219.57935999999998;325.15623289846434
indigoidine;wb97xd4_solv;-7.2207;-1.4965;4.3586;5.7242;1.6593929247755146;0.00367;388.79305666666664;693.527517095711
indirubin;wb97xd4;-7.9164;-1.038;4.4772;6.8784;1.4571208304256802;1.37324;224.33329333333333;238.91969163659172
indirubin;wb97xd4_solv;-7.9467;-1.1088;4.52775;6.837899999999999;1.4990362583907342;2.38795;330.84226666666666;337.94049960511984
indochrome_A;wb97xd4;-7.7474;-0.8146;4.281;6.9328;1.3217575150011536;5.83312;326.74111999999997;260.86155148669667
indochrome_A;wb97xd4_solv;-7.8445;-1.0637;4.4541;6.7808;1.4628809882314775;8.60661;455.71106333333336;347.466892118115
iodinin;wb97xd4;-7.7876;-1.6165;4.70205;6.1711;1.791356014527394;0.0;187.60655666666665;171.04928806066542
iodinin;wb97xd4_solv;-7.7326;-1.5142;4.6234;6.2184;1.718756236330889;1e-05;262.9816866666667;243.18564125587594
isoaurosperone_A;wb97xd4;-7.3484;0.1435;3.6024499999999997;7.4919;0.8661118009116511;8.16941;438.1576466666667;228.30542226974705
isoaurosperone_A;wb97xd4_solv;-7.6402;0.0694;3.7854;7.7096;0.9293123612119955;12.01639;618.1205933333334;250.33423799519016
isobatzelline_A;wb97xd4;-8.0681;-0.6236;4.3458499999999995;7.4445;1.2684809068775604;3.8214;200.99397000000002;129.36632923305817
isobatzelline_A;wb97xd4_solv;-8.177;-0.7262;4.4516;7.450799999999999;1.329839920545445;5.5923;294.22652999999997;191.3278647447253
isobatzelline_B;wb97xd4;-8.0816;-0.4484;4.265;7.6331999999999995;1.19152026672955;2.01538;188.6225466666667;119.24090540045222
isobatzelline_B;wb97xd4_solv;-8.1578;-0.604;4.3809;7.5538;1.270372846117186;3.16476;278.2568733333334;184.14278537618304
isobatzelline_C;wb97xd4;-8.017;-0.4919;4.254449999999999;7.525099999999999;1.2026647355184645;4.33964;165.97163;118.93311622452427
isobatzelline_C;wb97xd4_solv;-8.1565;-0.6239;4.3902;7.5325999999999995;1.2793627724822771;6.26877;244.31035666666665;188.60986385089276
isobatzelline_D;wb97xd4;-7.5475;-0.7271;4.1373;6.8204;1.2548568478388362;5.41558;213.50462333333334;185.56879139058591
isobatzelline_D;wb97xd4_solv;-7.6148;-0.8162;4.2155;6.7985999999999995;1.3069190899596974;8.08146;332.05627;316.4199902610451
isogranulatimide;wb97xd4;-7.9482;-0.6849;4.31655;7.2633;1.282654158750155;4.88047;208.73381666666668;190.76840690829178
isogranulatimide;wb97xd4_solv;-7.7663;-0.6541;4.2102;7.1122000000000005;1.2461533730772478;6.95269;308.84617;288.0771224450175
isoindigo;wb97xd4;-8.1128;-1.1047;4.60875;7.0081;1.5154304706339805;0.93793;221.1802;223.63127414427035
isoindigo;wb97xd4_solv;-8.1903;-1.19;4.69015;7.000300000000001;1.5711831651857775;1.27652;328.57038000000006;321.9280249643432
isoliquiritigenin;wb97xd4;-8.3714;-0.3001;4.33575;8.071299999999999;1.1645415275420319;5.42984;214.20277;228.71343705188264
isoliquiritigenin;wb97xd4_solv;-8.2934;-0.3585;4.32595;7.9349;1.1792110425147133;7.3789;299.67709999999994;295.71042971054453
isomarinone;wb97xd4;-8.9356;-1.0681;5.00185;7.867500000000001;1.5899906846202732;4.36317;325.31297;148.13231248495043
isomarinone;wb97xd4_solv;-8.8559;-1.1167;4.9863;7.7392;1.6063151029822202;6.17377;459.3522533333333;189.88988913590683
isonigerone;wb97xd4;-7.2276;0.4965;3.36555;7.7241;0.7332198445449954;7.69396;433.7671866666667;128.74810693566175
isonigerone;wb97xd4_solv;-7.5799;0.1371;3.7214;7.7170000000000005;0.8972928573279771;10.82649;620.9108366666667;130.146906999765
isophleichrome;wb97xd4;-8.0297;-1.4908;4.76025;6.5389;1.7327058115661655;3.51613;415.76504;232.77632617177883
isophleichrome;wb97xd4_solv;-8.1298;-1.53;4.829899999999999;6.599799999999999;1.7673212832207033;4.46754;625.27843;411.5507406101247
isoprekinamycin;wb97xd4;-8.1086;-1.7386;4.9235999999999995;6.369999999999999;1.9028129481946625;2.72644;257.51304666666664;240.56156760505655
isoprekinamycin;wb97xd4_solv;-8.0655;-1.6114;4.83845;6.4541;1.8136222248260794;4.17399;382.1621166666667;346.09477115971987
isotolypocladin;wb97xd4;-8.5924;-1.3899;4.991149999999999;7.2025;1.7293702410621308;0.77655;193.24163;177.77079893375145
isotolypocladin;wb97xd4_solv;-8.5044;-1.2927;4.89855;7.2117;1.6636709862099088;0.67254;278.7500566666667;250.16475720654662
isoxanthorin;wb97xd4;-8.2384;-1.1672;4.7028;7.0712;1.5638313044462042;0.93816;224.88671333333335;216.5997125646156
isoxanthorin;wb97xd4_solv;-8.3013;-1.1799;4.7406;7.1213999999999995;1.5778701070014323;1.14082;322.71208333333334;294.99591790201964
jadomycin_B;wb97xd4;-7.8497;-1.0759;4.4628000000000005;6.7738000000000005;1.4701189760547997;6.96322;388.3110633333334;197.32477981053952
jadomycin_B;wb97xd4_solv;-7.9483;-0.9989;4.4736;6.9494;1.4399154574495643;9.83365;548.0322533333333;250.08980768887204
javanicin;wb97xd4;-8.2833;-1.1666;4.724950000000001;7.116700000000001;1.5685045387960717;2.55685;202.09249333333332;140.03079208867885
javanicin;wb97xd4_solv;-8.416;-1.2436;4.8298000000000005;7.1724000000000006;1.6261619569460712;3.62747;283.4955833333333;182.42629039201339
juglone;wb97xd4;-9.21;-1.4474;5.3287;7.762600000000001;1.828964759874269;0.20884;119.99367333333333;90.07272478041119
juglone;wb97xd4_solv;-9.1707;-1.3957;5.2832;7.775;1.7949969286173633;0.20117;140.86684;107.4237435351566
kaempferol;wb97xd4;-8.0824;0.1312;3.9756;8.2136;0.9621478620824;1.91326;205.7122866666667;174.79524310644754
kaempferol;wb97xd4_solv;-8.0965;0.0843;4.0061;8.180800000000001;0.9808843395511438;2.52787;288.01249666666666;223.00384860523255
katorazone;wb97xd4;-7.9394;-0.6602;4.2998;7.2792;1.2699390070337402;6.33822;332.8814066666667;254.03958777664613
katorazone;wb97xd4_solv;-7.9315;-0.7485;4.34;7.183;1.3111234860086314;8.66498;475.33050000000003;347.48380400784527
kermesic_acid;wb97xd4;-8.3786;-1.2762;4.8274;7.1024;1.6405574707141246;2.54292;226.08202000000003;208.72009380896898
kermesic_acid;wb97xd4_solv;-8.3658;-1.2091;4.78745;7.1567;1.6012741558609414;3.15051;322.17677;281.2788595481205
kinamycin_E;wb97xd4;-8.9113;-1.4712;5.19125;7.440100000000001;1.8110695126745606;1.98721;279.8873766666666;181.7438500972866
kinamycin_E;wb97xd4_solv;-8.9103;-1.464;5.18715;7.446299999999999;1.8067043446073892;2.38637;399.69122999999996;253.675500182097
kinobscurinone;wb97xd4;-8.8064;-2.2131;5.50975;6.5933;2.3021358851030596;3.23342;235.57425666666668;220.43482937412452
kinobscurinone;wb97xd4_solv;-8.742;-2.1163;5.42915;6.625700000000001;2.2243438219735268;4.97009;344.1103;310.6518500771481
kuanoniamine_A;wb97xd4;-8.9975;-1.3602;5.178850000000001;7.637300000000001;1.7558880312741416;3.54169;227.13212000000001;208.12322593184211
kuanoniamine_A;wb97xd4_solv;-8.98;-1.4718;5.2259;7.5082;1.818680296875416;5.21892;336.76689333333337;299.1025411481201
kuanoniamine_D;wb97xd4;-6.9717;0.4195;3.2761;7.3912;0.7260547143900855;7.62349;290.8071033333333;234.41325270176088
kuanoniamine_D;wb97xd4_solv;-7.1669;0.1623;3.5023;7.3292;0.8367970099055831;10.3594;427.6461266666667;341.08074642088764
kyanomycin;wb97xd4;-7.5797;-1.336;4.45785;6.2437;1.591398259245319;3.81427;372.40708333333333;359.7176261929455
kyanomycin;wb97xd4_solv;-7.5536;-1.3486;4.4511;6.205;1.5964779379532636;5.78435;546.79814;532.382870027325
laccaic_acid_F;wb97xd4;-8.4001;-1.5181;4.9591;6.882;1.7867387975879108;5.04797;362.28812666666664;250.45532583444057
laccaic_acid_F;wb97xd4_solv;-8.5069;-1.3715;4.9392;7.1354;1.7094834655380216;6.83411;502.7636233333333;279.37487312819906
lactarazulene;wb97xd4;-7.2218;-0.1276;3.6747;7.0942;0.9517225402441432;1.30203;192.43469333333334;139.72461276093554
lactarazulene;wb97xd4_solv;-7.3329;-0.2075;3.7702;7.125400000000001;0.9974463216100148;2.14285;289.28325666666666;213.80606202770258
laetiporic_acid;wb97xd4;-7.1179;-1.0453;4.0816;6.0725999999999996;1.3716907551954682;3.29456;637.14858;1136.0291775123176
laetiporic_acid;wb97xd4_solv;-6.9569;-0.9198;3.93835;6.037100000000001;1.2846069074969768;4.7057;868.0491366666666;1512.7118942386007
lambertellin;wb97xd4;-9.3882;-1.689;5.5386;7.699199999999999;1.9921608712593517;3.99072;179.55373666666665;154.7170450129374
lambertellin;wb97xd4_solv;-9.2092;-1.5355;5.37235;7.673699999999999;1.8805885376350393;5.62322;254.96522000000002;210.2031169135429
lavanducyanin;wb97xd4;-7.4558;-0.9177;4.18675;6.5381;1.3405175481026599;8.36276;285.0622166666667;154.97628827146846
lavanducyanin;wb97xd4_solv;-7.603;-1.1266;4.3648;6.4764;1.4708386634550057;12.80681;432.1000833333333;285.3891027995291
lawsone;wb97xd4;-9.7798;-1.2513;5.51555;8.5285;1.7835077564929356;2.93367;119.95639333333332;90.50787852024044
lawsone;wb97xd4_solv;-9.6805;-1.1991;5.4398;8.4814;1.7444893555309264;4.00789;172.18004666666664;136.67251567126215
lemonnierin;wb97xd4;-8.6875;-1.8233;5.2554;6.8642;2.0118316162116487;5.69536;369.86274000000003;187.3292718754925
lemonnierin;wb97xd4_solv;-8.6328;-1.8889;5.26085;6.7439;2.0519686474072865;7.53997;518.2201966666667;237.7560962078026
lenticulone;wb97xd4;-8.3341;-1.7745;5.0543;6.5596;1.9472184653027622;4.33144;353.4306266666667;175.3410011707156
lenticulone;wb97xd4_solv;-8.2264;-1.8214;5.0239;6.405;1.9703022021857923;6.20641;495.60706;185.66138383693414
leptosidin;wb97xd4;-7.9679;-0.3033;4.1356;7.6646;1.1157260235367794;6.02806;228.76277666666667;217.50731448257275
leptosidin;wb97xd4_solv;-7.9523;-0.5069;4.2296000000000005;7.4454;1.2013804604185137;8.28257;326.64169666666663;299.66545640476977
lilacinone;wb97xd4;-8.3206;-0.805;4.5628;7.515600000000001;1.3850619937197297;10.8726;330.4084666666667;234.82665116455544
lilacinone;wb97xd4_solv;-8.2973;-0.9826;4.63995;7.3147;1.4716349270988556;15.28444;462.13143999999994;291.31123994211225
limamycin_B;wb97xd4;-7.8354;-0.4872;4.1613;7.3482;1.178276155384992;4.85021;262.8055266666667;214.8148085745487
limamycin_B;wb97xd4_solv;-8.0212;-0.6687;4.34495;7.3525;1.2838211834410065;7.0176;382.8633766666667;297.3899753035036
limocrocin;wb97xd4;-7.716;-1.3632;4.5396;6.3528;1.6219594635436345;0.59174;581.0742433333334;987.4474851716226
limocrocin;wb97xd4_solv;-7.371;-1.0414;4.2062;6.3296;1.3975700233822042;0.63999;779.2464433333334;1241.8695158906796
lomofungin;wb97xd4;-8.6515;-1.0107;4.8311;7.6408000000000005;1.5272960429536173;3.87536;242.65083;218.20115474771185
lomofungin;wb97xd4_solv;-8.5241;-0.9006;4.712350000000001;7.623500000000001;1.456433562176166;5.32359;348.22538333333335;307.0360603063915
loroxanthin;wb97xd4;-6.864;-0.6859;3.77495;6.1781;1.153287216336738;0.92994;781.0211066666667;1168.4674206072214
loroxanthin;wb97xd4_solv;-6.8072;-0.6337;3.72045;6.1735;1.1210616508058637;1.097;1041.9161533333333;1386.777099613712
lucidin;wb97xd4;-8.7546;-0.9265;4.84055;7.8281;1.4965907629245923;2.8338;192.78805333333332;168.87203102874759
lucidin;wb97xd4_solv;-8.88;-1.058;4.969;7.822000000000001;1.5783022884172846;3.77567;275.73774333333336;225.22016774765356
lucidin-omega-methylether;wb97xd4;-8.8731;-1.0217;4.9474;7.851400000000001;1.558751735996128;2.09844;204.66444333333334;165.8803982032235
lucidin-omega-methylether;wb97xd4_solv;-8.9344;-1.0954;5.0149;7.839;1.6041090706722796;2.89888;291.05339;218.88540850831308
lutein;wb97xd4;-6.7961;-0.6205;3.7083;6.1756;1.113372699818641;2.94682;778.3959500000001;1173.9709286775537
lutein;wb97xd4_solv;-6.7582;-0.5886;3.6734;6.169600000000001;1.0935771816649376;3.78938;1025.3637533333333;1384.468567953901
luteolin;wb97xd4;-8.422;0.058;4.182;8.48;1.031198349056604;2.79675;204.6124933333333;179.5769831194627
luteolin;wb97xd4_solv;-8.3423;0.0492;4.1465499999999995;8.3915;1.024481731662992;3.44368;287.89766333333336;231.9953534454449
luteosporin;wb97xd4;-9.3328;-1.8252;5.579000000000001;7.507600000000001;2.072915512280889;10.86433;371.99360666666666;227.8293163829633
luteosporin;wb97xd4_solv;-9.2205;-1.649;5.434749999999999;7.5714999999999995;1.9505056833190249;16.23446;520.8624033333334;223.42407309046223
lycopene;wb97xd4;-6.5757;-0.6245;3.6001000000000003;5.9512;1.0889165218779409;0.58035;859.4801233333334;1421.8276049596157
lycopene;wb97xd4_solv;-6.6247;-0.6793;3.652;5.945399999999999;1.1216321862280085;0.90278;1142.401853333333;1774.8602307473
lymphostin;wb97xd4;-7.9763;-0.7375;4.3569;7.2388;1.3111688132010832;4.55511;245.99834333333334;202.72607586353757
lymphostin;wb97xd4_solv;-7.9947;-0.779;4.38685;7.2157;1.333512543654808;6.72935;360.9929;301.6765481867384
macrosporin;wb97xd4;-8.7065;-0.8512;4.77885;7.8553;1.4536304993125662;1.31187;211.90057333333334;190.87196708050953
macrosporin;wb97xd4_solv;-8.772;-0.9763;4.87415;7.7957;1.5237463103056814;2.18962;299.43759;248.13685411359674
makaluvamine_A;wb97xd4;-8.0112;-0.302;4.1566;7.709200000000001;1.1205652700669329;2.625;154.24512000000001;115.55799357427162
makaluvamine_A;wb97xd4_solv;-8.1234;-0.4946;4.309;7.6288;1.2169332660444632;3.93213;228.61478666666667;186.439095490005
makaluvamine_B;wb97xd4;-7.3125;-0.3134;3.81295;6.9991;1.0386040849894986;6.65516;157.98771666666667;130.16008698789346
makaluvamine_B;wb97xd4_solv;-7.3538;-0.5372;3.9455;6.816599999999999;1.1418427258457298;10.49129;247.41888333333335;242.06324992901045
makaluvamine_C;wb97xd4;-7.8167;-0.2858;4.05125;7.5309;1.08968559949674;7.14108;151.3548066666667;109.97037456900654
makaluvamine_C;wb97xd4_solv;-7.9447;-0.5346;4.23965;7.4101;1.2128467984575109;10.61714;224.79674;181.68748924055694
makaluvamine_D;wb97xd4;-7.7016;-0.2475;3.97455;7.4541;1.0596213964462509;6.56613;246.52986333333334;195.06691403567058
makaluvamine_D;wb97xd4_solv;-7.7998;-0.4528;4.1263000000000005;7.347;1.1587281672791618;9.20704;345.87031333333334;230.38095813370578
makaluvamine_E;wb97xd4;-6.8327;-0.6031;3.7179;6.2296;1.109443656896109;4.44327;331.4040233333333;440.7357924328304
makaluvamine_E;wb97xd4_solv;-7.0983;-0.9164;4.00735;6.1819;1.298860708075187;6.96411;487.32008333333334;650.9545982932357
malasseziazole_A;wb97xd4;-7.6559;-0.4373;4.0466;7.2186;1.1342207325520182;2.60013;274.80968333333334;271.1280827618934
malasseziazole_A;wb97xd4_solv;-7.6557;-0.5446;4.10015;7.1111;1.1820414578968093;3.80018;401.78774000000004;370.11726103679575
malasseziazole_B;wb97xd4;-7.83;-1.0543;4.44215;6.7757000000000005;1.4561371240240857;1.65482;293.4704;281.3842127284647
malasseziazole_B;wb97xd4_solv;-7.7879;-1.0826;4.43525;6.705299999999999;1.4668577515174563;2.17897;431.66273333333334;396.3824327797379
malasseziazole_C;wb97xd4;-7.7469;-0.8037;4.2753;6.9432;1.316265561268579;2.07085;280.4846333333333;286.7416052344868
malasseziazole_C;wb97xd4_solv;-7.7213;-0.8094;4.26535;6.9119;1.3160788366802179;2.64522;411.8853266666667;399.8890707445128
malvidin;wb97xd4;-10.8625;-4.5522;7.70735;6.310300000000001;4.70684785370743;7.18485;275.59501;291.14524963170066
malvidin;wb97xd4_solv;-8.2376;-1.5337;4.88565;6.703900000000001;1.780275356322439;10.58145;377.6731466666667;372.58874458072535
malvidin_3-glucoside;wb97xd4;-10.7367;-4.2582;7.497450000000001;6.4785;4.338331133943043;9.60514;354.5983233333333;264.67419955252285
malvidin_3-glucoside;wb97xd4_solv;-8.2284;-1.4909;4.85965;6.737500000000001;1.752593552690167;12.9124;494.2172233333333;371.12898994308324
mangiferin;wb97xd4;-8.1087;0.3234;3.89265;8.4321;0.8985142504536237;2.26262;268.9480566666667;213.07763201532956
mangiferin;wb97xd4_solv;-8.2698;0.1061;4.08185;8.3759;0.994609500023878;2.98854;370.69116333333335;240.27658695112308
marinone;wb97xd4;-8.6727;-0.9368;4.80475;7.735900000000001;1.4921096810002714;1.62637;319.11624666666665;97.89107063260724
marinone;wb97xd4_solv;-8.8086;-1.051;4.9298;7.7576;1.566394763844488;2.435;456.08116666666666;160.72239478799582
maritimetin;wb97xd4;-7.8361;-0.3158;4.07595;7.5203;1.1045681955839526;6.39568;218.7606966666667;220.64935805186175
